Governate,Area Name,ATM Name,Latitude,Longitude,Description
Cairo,All Areas,Ranin Shubra Misr,30.06737713,31.24524989,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Medical Center for Workers in the Petroleum Sector (Makram Ebeid),30.06220236,31.34481454,Withdrawal Only
Cairo,All Areas,hiekstep Metro Station,30.143519,31.40439,Withdrawal Only
Cairo,All Areas,Etsalat Helwan (Engineers),29.84507108,31.3339237,Withdrawal Only
Cairo,All Areas,Ranin Shubra El-Kheima ,30.12273719,31.24700552,Withdrawal Only
Cairo,All Areas,Medical Center for Workers in the Petroleum Sector (Tayaran Street),30.07841278,31.31827284,Withdrawal Only
Cairo,All Areas,chill out Triumph,30.008313,31.400813,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Omar ibn Alkhatab Metro Station,30.140284,31.394262,Withdrawal Only
Cairo,All Areas,Watania Hub 50,29.96814789,31.31307927,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Magles Aldawla Club,30.031932,31.225295,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,"The administration building of the Women's College, Ain Shams University",30.08118229,31.32810179,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Qebaa Metro Station,30.134823,31.383991,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Ranin Al Fustat,30.00282256,31.24248562,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Ain Shams University 3 (the square between the old and new Faculty of Science buildings),30.07851404,31.28506579,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Panda Nasr City,30.068404,31.34269332,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Hesham Barakat Metro Station,30.130828,31.37307,Withdrawal Only
Cairo,All Areas,Ranin Helwan,29.85113557,31.33252648,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Ain Shams University 4 (rear entrance to the Faculty of Archeology),30.07757232,31.28171457,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Alnozhah Metro Station,30.127807,31.360578,Withdrawal Only
Cairo,All Areas,Ain Shams University 2 (the square between the Faculty of Science and the Faculty of Computers),30.07779551,31.28486159,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Ragab Sons Market 10th District - Nasr City,30.0551702,31.3800279,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Ain Shams University 1 (the square between the rights building and the old amphitheater),30.07759183,31.28635828,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Watania Zahraa Nasr City,30.051471,31.397258,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Tanmiah Helwan,29.84877916,31.33900263,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Ain Shams University 5 (the square between the Faculty of Arts and the Faculty of Law),30.077141,31.287004,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Merla Textil,30.256081,31.464803,Withdrawal Only
Cairo,All Areas,Adly Mansour Metro Station,30.147615,31.420499,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Seif Me'raj Pharmacies,29.98227607,31.3119892,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Egypt Exchange Helmy for olives,30.120382,31.31767,Withdrawal Only
Cairo,All Areas,Seif El Zahraa Pharmacy - Zahraa El Maadi,29.96056736,31.28963342,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Misr Petroleum Gas Station Alzaitoun,30.101603,31.309961,Withdrawal Only
Cairo,All Areas,WE Bir Umm Sultan Al Basateen,29.98612583,31.26088671,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Chillout airport terminal,30.08061,31.408165,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Central military district,30.071363,31.293122,Withdrawal Only
Cairo,All Areas,Ranin Company (Ain Shams),30.139503,31.326609,Withdrawal Only
Cairo,All Areas,Faculty  of Education 2 Ain Shams University,30.092066,31.3089,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Orange Alsekka Club,30.058529,31.302285,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Aman Company Alwaily - Alzawia Alhamraa,30.093135,31.2764,Withdrawal Only
Cairo,All Areas,We Albasatin,29.987679,31.268011,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Aman Company Dwidar Hadaieq Alqoubq,30.086036,31.286575,Withdrawal Only
Cairo,All Areas,Aman Company Arab Ai Shams,30.111651,31.316912,Withdrawal Only
Cairo,All Areas,Chillout Alnakhil,29.98573,31.357187,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Aman Misr W Alsudan Hadieq Alqouba,30.08444,31.282101,Withdrawal Only
Cairo,All Areas,CMC Medical Center,30.021021,31.434115,Withdrawal Only
Cairo,All Areas,Ezz Moussa Hypermarket (Almarg),30.141466,31.333032,Withdrawal Only
Cairo,All Areas,Emirates Egypt Gas Station,30.074185,31.503761,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Aviation Club - Heliopolis Branch,30.107845,31.348148,Withdrawal Only
Cairo,All Areas,Cairo Pharmaceuticals Co .,30.09092643,31.25133786,Withdrawal Only
Cairo,All Areas,Heliopolis District,30.104774,31.32999,Withdrawal Only
Cairo,All Areas,Holiday Inn Citystars,30.074058,31.343571,Withdrawal Only
Cairo,All Areas,19011 Pharmacy (Alshorouq),30.169095,31.596939,Withdrawal Only
Cairo,All Areas,Fawry Company - Almataria,30.110838,31.304219,Withdrawal Only
Cairo,All Areas,  Call Center and Alternative Channels Banque Misr,30.050569,31.356527,Withdrawal Only
Cairo,All Areas,ola Gas Station 5th settlement,30.022105,31.424526,Withdrawal Only
Cairo,All Areas,19011 Pharmacy  Mustafa Alnahas,30.052775,31.331613,Withdrawal Only
Cairo,All Areas,Faculty of Dentistry - Ain Shams University,30.073859,31.293938,"Full Function"
Cairo,All Areas,Alfi Insurances,30.054071,31.246022,"Full Function"
Cairo,All Areas,Opera Metro Station,30.041969,31.224798,Cash Dispenser only
Cairo,All Areas,Iesa Company For Ceramics Nasr City,30.062789,31.360657,"Cash Dispenser only"
Cairo,All Areas,Police Service Improvement Fund,30.080305,31.464497,"Full Function"
Cairo,All Areas,Meteorological Authority,30.080229,31.290848,"Cash Dispenser only"
Cairo,All Areas,Military Production Hospital in Helwan,29.852085,31.338707,"Cash Dispenser only"
Cairo,All Areas,Sun Mall Alabasia,30.072515,31.28539,Cash Dispenser only
Cairo,All Areas,Forensic interest,30.024583,31.241886,"Cash Dispenser only"
Cairo,All Areas,Manial Palace Museum,30.027477,31.22974,"Cash Dispenser only"
Cairo,All Areas,El Mahalawy Hypermarket,30.052837,31.378348,"Cash Dispenser only"
Cairo,All Areas,Oil Bay Gas Station May 15,29.842563,31.375574,"Cash Dispenser only"
Cairo,All Areas,Ahmed Maher Educational Hospital,30.040114,31.250926,"Cash Dispenser only"
Cairo,All Areas,Helwan Company for Engineering Industries,29.864626,31.332533,"Cash Dispenser only"
Cairo,All Areas,General Book Authority,30.067192,31.227171,"Cash Dispenser only"
Cairo,All Areas,Al Jazeera Youth Center external,30.05074,31.226001,"Cash Dispenser only"
Cairo,All Areas,Cairo Azhar region,30.051949,31.342487,"Cash Dispenser only"
Cairo,All Areas,The National Authority for Social Security Alsalam,30.158873,31.412884,"Cash Dispenser only"
Cairo,All Areas,Military Police Alkhalifa Almaamon,30.086176,31.300918,"Cash Dispenser only"
Cairo,All Areas,Aircraft Factory - Helwan,29.836532,31.327216,"Cash Dispenser only"
Cairo,All Areas,Ain Shams University Hospital Aldemerdash,30.075395,31.276623,"Cash Dispenser only"
Cairo,All Areas,High Court House 2,30.053212,31.239469,Cash Dispenser only
Cairo,All Areas,Marriott Zamalek,30.057156,31.225345,"Full Function"
Cairo,All Areas,Cleopatra School,30.169398,31.457406,"Cash Dispenser only"
Cairo,All Areas,Arab British Motors Company  - APICO,29.84257,31.304645,"Cash Dispenser only"
Cairo,All Areas,Ain Shams University Medical Administration - Abdo Basha,30.066169,31.279672,Cash Dispenser only
Cairo,All Areas,High Court House 1,30.053195,31.239529,"Cash Dispenser only"
Cairo,All Areas,Faculty of Physical Education Zamalek,30.04739,31.223963,"Cash Dispenser only"
Cairo,All Areas,Fawry Company - Alherafien,30.144612,31.397074,"Cash Dispenser only"
Cairo,All Areas,Border guard club led by the border guards,30.084289,31.292315,"Cash Dispenser only"
Cairo,All Areas,Coptic Orthodox Patriarchate,30.071681,31.275023,"Cash Dispenser only"
Cairo,All Areas,Adly Retail Banking,30.051213,31.242774,"Cash Dispenser only"
Cairo,All Areas,Kempinski Hotel Garden City,30.038724,31.230295,"Full Function"
Cairo,All Areas,Helwan Company for Engineering Industries 2,29.86451,31.33254,"Full Function"
Cairo,All Areas,Ain Shams University Hospitals  - Demerdash,30.072286,31.276688,"Cash Dispenser only"
Cairo,All Areas,Ministry of Economy  -  International Cooperation,30.050892,31.245399,"Cash Dispenser only"
Cairo,All Areas,Ministry of Health - Department of Pharmaceutical Affairs,30.012052,31.222638,"Cash Dispenser only"
Cairo,All Areas,Rosal Alyoussef Foundation - Alqasr Alaini,30.035218,31.233868,"Cash Dispenser only"
Cairo,All Areas,Alsalam Hospital,30.166652,31.42157,Cash Dispenser only
Cairo,All Areas,Air Force Command Roxy Branch,30.084337,31.316583,"Cash Dispenser only"
Cairo,All Areas,Nile Country Club - Hadaieq Helwan,29.877955,31.288686,"Cash Dispenser only"
Cairo,All Areas,Insurance Fund for government sector workers - Manial Alrawda,30.018098,31.22491,"Cash Dispenser only"
Cairo,All Areas,Republic Presidency 1 ATM in Abdeen Palace,30.043209,31.247291,Cash Dispenser only
Cairo,All Areas,,30.083413,31.380215,
Cairo,All Areas,SEKEM headquarters,30.152715,31.429644,"Cash Dispenser only"
Cairo,All Areas,Faculty of Education Ain Shams University,30.091918,31.309173,"Cash Dispenser only"
Cairo,All Areas,Helwan University 2,29.865055,31.318135,Cash Dispenser only
Cairo,All Areas,Cairo Pharmaceutical Company 2,30.091072,31.251282,"Cash Dispenser only"
Cairo,All Areas,Cair Chamber Commerce,30.044694,31.241252,"Cash Dispenser only"
Cairo,All Areas,North Cairo Electricity Distribution Company Nabil Alwaqad,30.080954,31.334259,Cash Dispenser only
Cairo,All Areas,Alsalam Hospital 2,30.166663,31.42156,"Cash Dispenser only"
Cairo,All Areas,Helwan University 1,29.86329,31.315998,"Cash Dispenser only"
Cairo,All Areas,The National Authority for Tunnels,30.06261,31.248379,"Cash Dispenser only"
Cairo,All Areas,Novotel Alborg Hotel,30.044544,31.226786,"Full Function"
Cairo,All Areas,Girls College Ain Shams University,30.081625,31.328815,"Cash Dispenser only"
Cairo,All Areas,Engineering Automotive Company,29.877064,31.317422,"Cash Dispenser only"
Cairo,All Areas,South Park Madinaty,30.084686,31.639142,Withdrawal Only
Cairo,All Areas,Alrehab Mall 2,30.060561,31.482582,Withdrawal Only
Cairo,All Areas,Ramses train station,30.062773,31.246209,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Tivoli Dome Plaza,30.086085,31.347757,Withdrawal Only
Cairo,All Areas,"Arabesque Mall, My City",30.106097,31.630548,Withdrawal Only
Cairo,All Areas,Presidency of the Republic 1 ATM in Qasr Al Qobba,30.09875,31.30279,Withdrawal Only
Cairo,All Areas,Shobra Alkhima Metro Station,30.124094,31.243091,Withdrawal Only
Cairo,All Areas,Lulu Hypermarket,30.09067,31.383709,Withdrawal Only
Cairo,All Areas,East Market Alrehab,30.07019,31.519106,Withdrawal Only
Cairo,All Areas,Heliopolis Hospital for the families of officers,30.114244,31.333264,Withdrawal Only
Cairo,All Areas,Road Alfarag Metro Station,30.080593,31.245356,Withdrawal Only
Cairo,All Areas,"Genena Mall, Nasr City",30.061185,31.332125,Withdrawal Only
Cairo,All Areas,Dr. Mahmoud Ismail new pharmacy,30.216378,31.454624,Withdrawal Only
Cairo,All Areas,Nour Alhoda Hospital,30.151328,31.370864,Withdrawal Only
Cairo,All Areas,Mazalat Metro Station,30.104033,31.245602,Withdrawal Only
Cairo,All Areas,Chillout Gas Station Mehwar Almoshir 2,30.021804,31.374261,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Company Nile Construction Roads - Almataria,30.123707,31.28847,Withdrawal Only
Cairo,All Areas,Koliet Alzeraa Metro Station,30.113771,31.248769,Withdrawal Only
Cairo,All Areas,Chillout Gas Station Mehwar Almoshir 1,30.021116,31.373844," Withdrawal, Deposit, Exchange"
Cairo,All Areas,Gomla Market Company - Helmiyet Alzaitoun,30.109879,31.309546,Withdrawal Only
Cairo,All Areas,Saint Teriza Metro Station,30.087968,31.245476,Withdrawal Only
Cairo,All Areas,Fawry Company - Ahmed Esmat,30.126541,31.330057,Withdrawal Only
Cairo,All Areas,Tora Alasmant Metro Station,29.925974,31.28757,Withdrawal Only
Cairo,All Areas,Khalafwy Metro Station,30.097703,31.245179,Withdrawal Only
Cairo,All Areas,19011 Pharamcy Alhay Alasher Nasr City,30.050854,31.379461,Withdrawal Only
Cairo,All Areas,Point 90 Mall,30.020854,31.495367,Withdrawal Only
Cairo,All Areas,Fawry Company - Ain Shams,30.127901,31.320934,Withdrawal Only
Cairo,All Areas,Tora Albalad Metro Station,29.946744,31.272954,Withdrawal Only
Cairo,All Areas,Masara Metro Station,30.0711,31.245006,Withdrawal Only
Cairo,All Areas,19011 Pharmacy (Zahra Madenet Nasr),30.049008,31.399206,Withdrawal Only
Cairo,All Areas,JW Marriott  New Cairo,30.073466,31.432398," Withdrawal, Deposit, Exchange"
Cairo,All Areas,Fawry Company - Izbet Alakhl,30.139285,31.324932,Withdrawal Only
Cairo,All Areas,Helwan University Metro Station,29.869515,31.319928," Withdrawal, Deposit, Exchange"
Cairo,All Areas,Ministry of Finance Towers Customs Authority building 2,30.060746,31.300799,Withdrawal Only
Cairo,All Areas,City Center Almaza,30.081714,31.364977," Withdrawal, Deposit, Exchange"
Cairo,All Areas,HCC Medical Center,30.019252,31.435919,Withdrawal Only
Cairo,All Areas,Kozika Metro Station,29.936416,31.281419,Withdrawal Only
Cairo,All Areas,We Company Rod Alfarag,30.081699,31.236658,Withdrawal Only
Cairo,All Areas,Aman Company Heliopolise,30.079793,31.327045,Withdrawal Only
Cairo,All Areas,New Horiea Pharmacy Alzaitoun,30.105577,31.307261,Withdrawal Only
Cairo,All Areas,Wady Houf Metro Station,29.87923,31.313375,Withdrawal Only
Cairo,All Areas,We Company Khan Alabasia,30.071193,31.283585,Withdrawal Only
Cairo,All Areas,Saray Alqouba Central,30.097913,31.307154,Withdrawal Only
Cairo,All Areas,Ein Helwan Metro Station,29.862341,31.3253," Withdrawal, Deposit, Exchange"
Cairo,All Areas,We Company Altawhid,30.139335,31.250803,Withdrawal Only
Cairo,All Areas,Ahly Sporting Club Nasr City,30.072645,31.357945,Withdrawal Only
Cairo,All Areas,Almarg Central 2,30.145813,31.343116,Withdrawal Only
Cairo,All Areas,thakanat Almaadi Metro Station,29.952874,31.263427,Withdrawal Only
Cairo,All Areas,Fairmont Nile City Corniche AlNil,30.071783,31.227447,Withdrawal Only
Cairo,All Areas,Ahly Sporting Club Nasr City,30.072622,31.358137,Withdrawal Only
Cairo,All Areas,The Font Mall in the Fifth Settlement,30.034653,31.485262,Withdrawal Only
Cairo,All Areas,Helwan Metro Station,29.849069,31.334194,Withdrawal Only
Cairo,All Areas,Mobil gas Station Sahel Shobra,30.094251,31.236818,Withdrawal Only
Cairo,All Areas,Central Administration for International Students Affairs,30.038474,31.341186,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Misr Petroleum Gas Station Shorouk,30.181201,31.597975,Withdrawal Only
Cairo,All Areas,Ain Shams Central,30.132631,31.323687,Withdrawal Only
Cairo,All Areas,Alsaieda Zainab Metro Station,30.029405,31.235348,Withdrawal Only
Cairo,All Areas,  Nile City Mall,30.071681,31.227419,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,The New Administrative Capital Airport,30.081036,31.848537,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Almataria Central,30.129533,31.311682,Withdrawal Only
Cairo,All Areas,Almalek Alsaleh Metro Station,30.017275,31.230969,Withdrawal Only
Cairo,All Areas,Gateway mall,30.064836,31.477961,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Sun City Al Nahda Branch 2,30.157614,31.408182,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,SkyJet Branch 2,30.10082726,31.37601417,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Mamluk Branch 2,30.01342367,31.22411475,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,The Ministry of Endowments in Cairo,30.045555,31.241395,"Cash Dispenser only"
Cairo,All Areas,University City for Girls C Ain Shams,30.081028,31.330002,"Cash Dispenser only"
Cairo,All Areas,Labor Cultural Foundation Study,30.050603,31.245367,"Cash Dispenser only"
Cairo,All Areas,Cairo Traffic Prosecution new headquarters,30.08713383,31.47967413,withdrawal
Cairo,All Areas,Raneen Mokattam,30.01339043,31.2866047,withdrawal
Cairo,All Areas,Nasr City Oncology Institute,30.05925054,31.32563954,with drawal deposit
Cairo,All Areas,"The General Authority for Roads, Bridges and Land Transport - Nasr City",30.05874107,31.30404921,"withdrawal,deposit"
Cairo,All Areas,Helwan Gardens Communications,29.89685168,31.30387859,withdrawal
Cairo,All Areas,New Helwan Youth Center,29.84599371,31.32104131,"withdrawal,deposit"
Cairo,All Areas,Sun Mall - Alorouba,30.094296,31.344778,Cash Dispenser only
Cairo,All Areas,Ebad Alrahman Hospital,29.959583,31.258724,"Cash Dispenser only"
Cairo,All Areas,Alair Mall,30.0795,31.248054,"Cash Dispenser only"
Cairo,All Areas,Workers affairs headquarters in Alazhar study,30.045105,31.266483,Cash Dispenser only
Cairo,All Areas,Council of Ministers Internal,30.039719,31.236159,"Cash Dispenser only"
Cairo,All Areas,Financial Affairs of the Armed Forces,30.066072,31.323309,"Full Function"
Cairo,All Areas,Raya Market Almaadi,29.960939,31.25311,"Cash Dispenser only"
Cairo,All Areas,Ministry of Foreign Affairs,30.055502,31.22949,"Cash Dispenser only"
Cairo,All Areas,Egyptian Dar Al Iftaa Salah Salem 2,30.045986,31.270861,"Cash Dispenser only"
Cairo,All Areas,Council of Ministers External,30.039688,31.236232,"Full Function"
Cairo,All Areas,Fuel up mobile,30.049481,31.441845,"Full Function"
Cairo,All Areas,IBAG-hadayek Alkoba,30.086414,31.283095,"Full Function"
Cairo,All Areas,Etisalat Alhoda - Alarbien,30.136217,31.362583,"Full Function"
Cairo,All Areas,Etisalat Alhoda - Almarg,30.151248,31.341824,"Full Function"
Cairo,All Areas,Princess Fatima Academy for Vocational Medical Education,30.06606,31.298696,"Full Function"
Cairo,All Areas,Central Administration of Laboratories,30.041675,31.238477,"Full Function"
Cairo,All Areas,National Company for the sale and distribution of petroleum products,30.075947,31.32026,"Full Function"
Cairo,All Areas,Egypt Exchange Manial,30.012223,31.223511,"Withdrawal, Deposit and Exchange"
Cairo,All Areas,9 Mokattam Street Branch,30.01395,31.32275,Withdraw - Deposit - Change currency
Cairo,All Areas,Sherif Branch,30.051415,31.24243,Withdraw - Deposit - Change currency
Cairo,All Areas,Biet Alsalam Gallery,30.139667,31.393166,"Withdrawal, Deposit and Exchange"
Cairo,All Areas,Auto Samir Rayan Gallery,30.057548,31.29088,"Withdrawal, Deposit and Exchange"
Cairo,All Areas,Mobile Cross of Shobra And Alwarsha St.,30.086346,31.245586,"Withdrawal, Deposit and Exchange"
Cairo,All Areas,Mobil Gesr El Suez - Hykestep,30.142973,31.404258,"Withdrawal, Deposit and Exchange"
Cairo,All Areas,Trivium Mall Fifth Settlement,30.028048,31.477342,"Withdrawal, Deposit and Exchange"
Cairo,All Areas,Saray El Koba 3,30.102844,31.302685,سحب 
Cairo,All Areas,Shaheen Center Marg,30.141419,31.331208,"deposit,withdrawal,forex"
Cairo,All Areas,Bab El Louk 2,30.034731,31.236695,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Mobil gas station First Settlement,30.059274,31.444113,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Tamwily Hadaieq Alqouba,30.089218,31.285814,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,BranchHelwan,29.848625,31.332872,"Withdrawal, Deposit, Exchange"
Cairo,All Areas,Tahya Misr Mall Branch,30.08655,31.308322,Withdraw - Deposit - Exchange Currency
Cairo,All Areas,Almataria  Engineering College,30.123735,31.326028,"withdrawal, deposit and exchange"
Cairo,All Areas,Healthy & Tasty Ahmed Esmat Ain Shams,30.125779,31.332679,"withdrawal, deposit and exchange"
Cairo,All Areas,"Healthy & Tasty, Zahraa Nasr City Branch",30.048827,31.380462,"withdrawal, deposit and exchange"
Cairo,All Areas,Carrefour - Downtown Mall,30.016703,31.41206,Withdraw - Deposit - Exchange Currency
Cairo,All Areas,We Atlas,29.834573,31.352476,"withdrawal, deposit and exchange"
Cairo,All Areas,Zaher Market Heliopolis,30.112461,31.344672,withdrawal
Cairo,All Areas,Nasser El-Sherbiny Stores Alsalam City,30.177462,31.419407,withdrawal 
Cairo,Almaasara,Almaasara,29.891108,31.304002,Withdrawal
Cairo,Almaasara,Almaasara,29.895589,31.298851,Withdrawal
Cairo,Almaasara,Almaasara,29.906361,31.299577,Withdrawal
Cairo,Almaasara,Almaasara,29.89717,31.304021,Withdrawal
Cairo,Almaasara,Almaasara,29.87923,31.313375,Withdrawal
Cairo,Almaasara,Etsalat -Franchiez Algezera Almaasara,29.8924578,31.29441,"سحب فقط"
Cairo,Almaasara,Maasara Metro Station,29.906361,31.299577,Cash Dispenser only
Cairo,Almaasara,Hadaieq Helwan Metro Station,29.89717,31.304021,Cash Dispenser only
Cairo,Almaasara,Wady Houf Metro Station,29.87923,31.313375,Withdrawal Only
Cairo,Al-Matariyyah,Al-Matariyyah,30.123707,31.28847,Withdrawal
Cairo,Al-Matariyyah,Al-Matariyyah,30.129533,31.311682,Withdrawal
Cairo,Al-Matariyyah,Al-Matariyyah,30.110838,31.304219,Withdrawal
Cairo,Al-Matariyyah,Al-Matariyyah,30.121499,31.313731,Withdrawal
Cairo,Al-Matariyyah,Orange Ezbit Alnakhl,30.13942533,31.31534182,"سحب فقط"
Cairo,Al-Matariyyah,Fawry Company - Almataria,30.110838,31.304219,Withdrawal Only
Cairo,Al-Matariyyah,Company Nile Construction Roads - Almataria,30.123707,31.28847,Withdrawal Only
Cairo,Al-Matariyyah,Almataria Central,30.129533,31.311682,Withdrawal Only
Cairo,Almazah,Almazah,30.081714,31.364977,Withdrawal -Deposit – Forex
Cairo,Almazah,Almazah,30.08344846,31.37962425,Withdrawal -Deposit – Forex
Cairo,Almazah,Almazah,30.083413,31.380215,Withdrawal -Deposit – Forex
Cairo,Almazah,Almazah,30.090653,31.349038,Withdrawal
Cairo,Almazah,,30.083413,31.380215,
Cairo,Almazah,City Center Almaza,30.081714,31.364977," Withdrawal, Deposit, Exchange"
Cairo,Almirag City,Almirag City,29.983552,31.316266,Withdrawal -Deposit – Forex
Cairo,Almirag City,Watania Hub 50,29.96814789,31.31307927,"Withdrawal, Deposit, Exchange"
Cairo,Al-Mokattam,Al-Mokattam,30.01617357,31.28147871,Withdrawal -Deposit - Forex
Cairo,Al-Mokattam,Al-Mokattam,30.008391,31.311283,Withdrawal
Cairo,Al-Mokattam,Al-Mokattam,30.013211,31.28908,Withdrawal
Cairo,Al-Mokattam,Al-Mokattam,29.99406533,31.29640519,Withdrawal
Cairo,Al-Mokattam,Al-Mokattam,30.01395041,31.32274964,Withdrawal -Deposit – Forex
Cairo,Al-Mokattam,Carrefour -Mega Mall,29.97907231,31.43405756,Withdraw - Deposit - Exchange Currency
Cairo,Al-Mokattam,Carrefour-Degla,29.95983772,31.27812168,Withdraw - Deposit - Exchange Currency
Cairo,Al-Mokattam,Carrefour-Almoqatam,30.01690353,31.28169478,Withdraw - Deposit - Exchange Currency
Cairo,Al-Mokattam,Carrefour-Albaroun Mall,29.98320796,31.3394141,Withdraw - Deposit - Exchange Currency
Cairo,Al-Mokattam,Carrefour -Alasmarat District,30.00938077,31.34021122,Withdraw - Deposit - Exchange Currency
Cairo,Al-Mokattam,We Almoqatam Zelzal housing,30.01099329,31.33433198,Withdraw - Deposit - Exchange Currency
Cairo,Al-Mokattam,Watania Ring Road Almoqatam,29.98689544,31.30994852,Withdraw - Deposit - Exchange Currency
Cairo,Al-Mokattam,Carrefour- Uptown Cairo Iemar,30.01860058,31.29866668,Withdraw - Deposit - Exchange Currency
Cairo,Al-Mokattam,Alnasr Company for Housing and Development Moqatam,30.013211,31.28908,"Cash Dispenser only"
Cairo,Al-Mokattam,Radio Talaat Moqatam,30.008391,31.311283,Cash Dispenser only
Cairo,Al-Mokattam,Al Hadaba Al Wsta power station,29.99483753,31.32127283,"withdrawal,deposit,forex"
Cairo,Al-Mokattam,Raneen Mokattam,30.01339043,31.2866047,withdrawal
Cairo,Al-Mokattam,9 Mokattam Street Branch,30.01395,31.32275,Withdraw - Deposit - Change currency
Cairo,Alnozhah,Alnozhah,30.119142,31.389656,Withdrawal
Cairo,Alnozhah,Alnozhah,30.10895,31.388221,Withdrawal
Cairo,Alnozhah,Alnozhah,30.108902,31.388265,Withdrawal -Deposit – Forex
Cairo,Alnozhah,Alnozhah,30.10880038,31.35015039,Withdrawal -Deposit - Forex
Cairo,Alnozhah,Alnozhah,30.10393475,31.34402787,Withdrawal -Deposit - Forex
Cairo,Alnozhah,Alnozhah,30.11184,31.39892,Withdrawal
Cairo,Alnozhah,Alnozhah,30.127452,31.401412,Withdrawal
Cairo,Alnozhah,Alnozhah,30.11411,31.396824,Withdrawal
Cairo,Alnozhah,Alnozhah,30.12762472,31.40244492,Withdrawal
Cairo,Alnozhah,Alnozhah,30.12853,31.403166,Withdrawal -Deposit – Forex
Cairo,Alnozhah,Alnozhah,30.128063,31.399607,Withdrawal
Cairo,Alnozhah,Alnozhah,30.127897,31.399315,Withdrawal
Cairo,Alnozhah,Alnozhah,30.127149,31.404621,Withdrawal
Cairo,Alnozhah,Alnozhah,30.115871,31.393739,Withdrawal -Deposit – Forex
Cairo,Alnozhah,Alnozhah,30.102142,31.351971,Withdrawal
Cairo,Alnozhah,Alnozhah,30.137934,31.39468,Withdrawal
Cairo,Alnozhah,Alnozhah,30.140579,31.417634,Withdrawal
Cairo,Alnozhah,Alnozhah,30.118375,31.402733,Withdrawal -Deposit – Forex
Cairo,Alnozhah,Alnozhah,30.103388,31.349019,Withdrawal
Cairo,Alnozhah,Alnozhah,30.12402648,31.36414896,Withdrawal
Cairo,Alnozhah,Alnozhah,30.10511334,31.35012904,Withdrawal
Cairo,Alnozhah,Alnozhah,30.11814215,31.40820941,Withdrawal
Cairo,Alnozhah,Alnozhah,30.124286,31.348019,Withdrawal -Deposit – Forex
Cairo,Alnozhah,Alnozhah,30.121441,31.401813,Withdrawal -Deposit – Forex
Cairo,Alnozhah,Alnozhah,30.127807,31.360578,Withdrawal -Deposit – Forex
Cairo,Alnozhah,Alnozhah,30.147615,31.420499,Withdrawal -Deposit – Forex
Cairo,Alnozhah,Alnozhah,30.140284,31.394262,Withdrawal
Cairo,Alnozhah,Alnozhah,30.130828,31.37307,Withdrawal
Cairo,Alnozhah,Alnozhah,30.113699,31.395402,Withdrawal -Deposit – Forex
Cairo,Alnozhah,Alnozhah,30.113739,31.395544,Withdrawal
Cairo,Alnozhah,Alnozhah,30.100491,31.37245,Withdrawal
Cairo,Alnozhah,Alnozhah,30.11844,31.402728,Withdrawal
Cairo,Alnozhah,Alnozhah,30.118077,31.403339,Withdrawal -Deposit – Forex
Cairo,Alnozhah,Farid Semeka,30.10511334,31.35012904,
Cairo,Alnozhah,Watania Josiph Tito,30.13874537,31.42411586,Withdraw - Deposit - Exchange Currency
Cairo,Alnozhah,Alagzakhana Pharmacy Heliopolis Ghar Heraa St.,30.10442518,31.32915518,Withdraw 
